date,id,I,Temp,Pr,a,b,Q,Err_I,Err_Temp,Err_Pr
2019-06-24 11:00:00,28,40,25.425,753,36.5394,6.8964,0.899593819745885,2,0.1,1
2019-06-26 12:00:00,29,40,17.625,753,36.5394,6.8964,0.914086978542878,2,0.1,1
2019-06-26 13:00:00,29,40,20.3,753,36.5394,6.8964,0.909051540731616,2,0.1,1
2019-06-26 14:00:00,29,40,22.025,753,36.5394,6.8964,0.905840736373955,2,0.1,1
2019-06-26 15:00:00,29,40,22.825,753,36.5394,6.8964,0.904361199372317,2,0.1,1
2019-06-26 16:00:00,29,40,22.35,753,36.5394,6.8964,0.905238950234695,2,0.1,1
2019-06-26 17:00:00,29,40,21.525,753,36.5394,6.8964,0.90676850350756,2,0.1,1
2019-06-26 18:00:00,29,40,20.475,753,36.5394,6.8964,0.908724518492962,2,0.1,1
2019-06-26 19:00:00,29,40,19.825,753,36.5394,6.8964,0.909940648282436,2,0.1,1
2019-06-26 20:00:00,29,40,19.175,753,36.5394,6.8964,0.911160829935234,2,0.1,1
2019-06-26 21:00:00,29,40,18.6,753,36.5394,6.8964,0.912243617019169,2,0.1,1
2019-06-26 22:00:00,29,40,18.35,753,36.5394,6.8964,0.912715392482549,2,0.1,1
2019-06-26 23:00:00,29,40,18.075,753,36.5394,6.8964,0.913235046619759,2,0.1,1
2019-06-27 00:00:00,29,40,17.55,753,36.5394,6.8964,0.914229159386618,2,0.1,1
2019-06-27 01:00:00,29,40,17.325,753,36.5394,6.8964,0.914656032094619,2,0.1,1
2019-06-27 02:00:00,29,40,16.925,753,36.5394,6.8964,0.915416142243106,2,0.1,1
2019-06-27 03:00:00,29,40,16.375,753,36.5394,6.8964,0.916463863299144,2,0.1,1
2019-06-27 04:00:00,29,40,16.4,753,36.5394,6.8964,0.91641617489565,2,0.1,1
2019-06-27 05:00:00,29,40,16.25,753,36.5394,6.8964,0.916702397952093,2,0.1,1
2019-06-27 06:00:00,29,40,16.025,753,36.5394,6.8964,0.917132149816609,2,0.1,1
2019-06-27 07:00:00,29,40,15.85,753,36.5394,6.8964,0.917466748003173,2,0.1,1
2019-06-27 08:00:00,29,40,16.05,753,36.5394,6.8964,0.917084374856822,2,0.1,1
2019-06-27 09:00:00,29,40,17.425,753,36.5394,6.8964,0.914466249712163,2,0.1,1
2019-06-27 10:00:00,29,40,18.95,753,36.5394,6.8964,0.911584148647116,2,0.1,1
2019-06-27 11:00:00,29,40,21.2,753,36.5394,6.8964,0.907372818748948,2,0.1,1
2019-06-29 12:00:00,30,42,17.6,753,36.5394,6.8964,0.969278020917387,2,0.1,1
2019-06-29 13:00:00,30,42,17.925,753,36.5394,6.8964,0.968631681310572,2,0.1,1
2019-06-29 14:00:00,30,42,20.8,753,36.5394,6.8964,0.962960800917347,2,0.1,1
2019-06-29 15:00:00,30,42,20.45,753,36.5394,6.8964,0.963646715533461,2,0.1,1
2019-06-29 16:00:00,30,42,20.625,753,36.5394,6.8964,0.963303605080389,2,0.1,1
2019-06-29 17:00:00,30,42,20.7,753,36.5394,6.8964,0.96315665153219,2,0.1,1
2019-06-29 18:00:00,30,42,20.675,753,36.5394,6.8964,0.963205629799656,2,0.1,1
2019-06-29 19:00:00,30,42,20.5,753,36.5394,6.8964,0.963548652694763,2,0.1,1
2019-06-29 20:00:00,30,42,20.075,753,36.5394,6.8964,0.964382985726906,2,0.1,1
2019-06-29 21:00:00,30,42,19.4,753,36.5394,6.8964,0.965711835966628,2,0.1,1
2019-06-29 22:00:00,30,42,19,753,36.5394,6.8964,0.966501473929891,2,0.1,1
2019-06-29 23:00:00,30,42,18.575,753,36.5394,6.8964,0.967342242219346,2,0.1,1
2019-06-30 00:00:00,30,42,18.275,753,36.5394,6.8964,0.967936832164483,2,0.1,1
2019-06-30 01:00:00,30,42,17.9,753,36.5394,6.8964,0.968681361323157,2,0.1,1
2019-06-30 02:00:00,30,42,17.475,753,36.5394,6.8964,0.969526901565076,2,0.1,1
2019-06-30 03:00:00,30,42,17.275,753,36.5394,6.8964,0.969925444590344,2,0.1,1
2019-06-30 04:00:00,30,42,17.075,753,36.5394,6.8964,0.970324399298192,2,0.1,1
2019-06-30 05:00:00,30,42,17.25,753,36.5394,6.8964,0.969975291400405,2,0.1,1
2019-06-30 06:00:00,30,42,17.075,753,36.5394,6.8964,0.970324399298192,2,0.1,1
2019-06-30 07:00:00,30,42,16.275,753,36.5394,6.8964,0.971924349166048,2,0.1,1
2019-06-30 08:00:00,30,42,17.025,753,36.5394,6.8964,0.970424202383635,2,0.1,1
2019-06-30 09:00:00,30,42,17.1,753,36.5394,6.8964,0.970274507421595,2,0.1,1
2019-06-30 10:00:00,30,42,16.875,753,36.5394,6.8964,0.970723766397869,2,0.1,1
2019-06-30 11:00:00,30,42,16.775,753,36.5394,6.8964,0.97092360481675,2,0.1,1
2019-07-02 12:00:00,31,NA,,,,,,,,
2019-07-02 13:00:00,31,NA,,,,,,,,
2019-07-02 14:00:00,31,NA,,,,,,,,
2019-07-02 15:00:00,31,NA,,,,,,,,
2019-07-02 16:00:00,31,NA,,,,,,,,
2019-07-02 17:00:00,31,NA,,,,,,,,
2019-07-02 18:00:00,31,NA,,,,,,,,
2019-07-02 19:00:00,31,NA,,,,,,,,
2019-07-02 20:00:00,31,NA,,,,,,,,
2019-07-02 21:00:00,31,NA,,,,,,,,
2019-07-02 22:00:00,31,NA,,,,,,,,
2019-07-02 23:00:00,31,NA,,,,,,,,
2019-07-03 00:00:00,31,NA,,,,,,,,
2019-07-03 01:00:00,31,NA,,,,,,,,
2019-07-03 02:00:00,31,NA,,,,,,,,
2019-07-03 03:00:00,31,NA,,,,,,,,
2019-07-03 04:00:00,31,NA,,,,,,,,
2019-07-03 05:00:00,31,NA,,,,,,,,
2019-07-03 06:00:00,31,NA,,,,,,,,
2019-07-03 07:00:00,31,NA,,,,,,,,
2019-07-03 08:00:00,31,NA,,,,,,,,
2019-07-03 09:00:00,31,NA,,,,,,,,
2019-07-03 10:00:00,31,NA,,,,,,,,
2019-07-03 11:00:00,31,NA,,,,,,,,
2019-07-05 12:00:00,32,40,16.2,753,36.5394,6.8964,0.916797855068051,2,0.1,1
2019-07-05 13:00:00,32,40,20.15,753,36.5394,6.8964,0.909332078307321,2,0.1,1
2019-07-05 14:00:00,32,40,20.2,753,36.5394,6.8964,0.90923854188655,2,0.1,1
2019-07-05 15:00:00,32,40,20.325,753,36.5394,6.8964,0.909004805370175,2,0.1,1
2019-07-05 16:00:00,32,40,19.75,753,36.5394,6.8964,0.910081231257948,2,0.1,1
2019-07-05 17:00:00,32,40,17.85,753,36.5394,6.8964,0.913660765692222,2,0.1,1
2019-07-05 18:00:00,32,40,16.6,753,36.5394,6.8964,0.916034889769161,2,0.1,1
2019-07-05 19:00:00,32,40,15.975,753,36.5394,6.8964,0.917227718315354,2,0.1,1
2019-07-05 20:00:00,32,40,15.425,753,36.5394,6.8964,0.918280609717095,2,0.1,1
2019-07-05 21:00:00,32,40,14.825,753,36.5394,6.8964,0.919432655132718,2,0.1,1
2019-07-05 22:00:00,32,40,14.625,753,36.5394,6.8964,0.919817470279823,2,0.1,1
2019-07-05 23:00:00,32,40,14.775,753,36.5394,6.8964,0.919528821348587,2,0.1,1
2019-07-06 00:00:00,32,40,13.525,753,36.5394,6.8964,0.921941143110731,2,0.1,1
2019-07-06 01:00:00,32,40,12.8,753,36.5394,6.8964,0.923347527970982,2,0.1,1
2019-07-06 02:00:00,32,40,12.425,753,36.5394,6.8964,0.924077067919105,2,0.1,1
2019-07-06 03:00:00,32,40,12.05,753,36.5394,6.8964,0.924808045510527,2,0.1,1
2019-07-06 04:00:00,32,40,11.4,753,36.5394,6.8964,0.926078492902438,2,0.1,1
2019-07-06 05:00:00,32,40,11.225,753,36.5394,6.8964,0.926421280047642,2,0.1,1
2019-07-06 06:00:00,32,40,11.225,753,36.5394,6.8964,0.926421280047642,2,0.1,1
2019-07-06 07:00:00,32,40,10.65,753,36.5394,6.8964,0.927549810982655,2,0.1,1
2019-07-06 08:00:00,32,40,11.2,753,36.5394,6.8964,0.926470275456878,2,0.1,1
2019-07-06 09:00:00,32,40,15,753,36.5394,6.8964,0.919096270410615,2,0.1,1
2019-07-06 10:00:00,32,40,18.075,753,36.5394,6.8964,0.913235046619759,2,0.1,1
2019-07-06 11:00:00,32,40,19.375,753,36.5394,6.8964,0.910784956515876,2,0.1,1
2019-07-08 12:00:00,33,39,20.2,753,36.5394,6.8964,0.881789110055834,2,0.1,1
2019-07-08 13:00:00,33,39,24.25,753,36.5394,6.8964,0.874478586972451,2,0.1,1
2019-07-08 14:00:00,33,39,25.375,753,36.5394,6.8964,0.872474321556815,2,0.1,1
2019-07-08 15:00:00,33,39,24.625,753,36.5394,6.8964,0.873809237241881,2,0.1,1
2019-07-08 16:00:00,33,39,23.675,753,36.5394,6.8964,0.875507384550967,2,0.1,1
2019-07-08 17:00:00,33,39,22.3,753,36.5394,6.8964,0.877979713129222,2,0.1,1
2019-07-08 18:00:00,33,39,20.45,753,36.5394,6.8964,0.881333469328067,2,0.1,1
2019-07-08 19:00:00,33,39,19.8,753,36.5394,6.8964,0.882519347413191,2,0.1,1
2019-07-08 20:00:00,33,39,19.875,753,36.5394,6.8964,0.882382314079883,2,0.1,1
2019-07-08 21:00:00,33,39,20,753,36.5394,6.8964,0.882154042004869,2,0.1,1
2019-07-08 22:00:00,33,39,20.175,753,36.5394,6.8964,0.881834706147658,2,0.1,1
2019-07-08 23:00:00,33,39,20.475,753,36.5394,6.8964,0.881287937247086,2,0.1,1
2019-07-09 00:00:00,33,39,20.05,753,36.5394,6.8964,0.882062774030668,2,0.1,1
2019-07-09 01:00:00,33,39,19.925,753,36.5394,6.8964,0.882290987734027,2,0.1,1
2019-07-09 02:00:00,33,39,19.95,753,36.5394,6.8964,0.882245333320269,2,0.1,1
2019-07-09 03:00:00,33,39,20,753,36.5394,6.8964,0.882154042004869,2,0.1,1
2019-07-09 04:00:00,33,39,19.825,753,36.5394,6.8964,0.882473663791824,2,0.1,1
2019-07-09 05:00:00,33,39,19.65,753,36.5394,6.8964,0.882793571935475,2,0.1,1
2019-07-09 06:00:00,33,39,19.625,753,36.5394,6.8964,0.882839296499846,2,0.1,1
2019-07-09 07:00:00,33,39,19.725,753,36.5394,6.8964,0.882656433353832,2,0.1,1
2019-07-09 08:00:00,33,39,20.175,753,36.5394,6.8964,0.881834706147658,2,0.1,1
2019-07-09 09:00:00,33,39,21.325,753,36.5394,6.8964,0.87974329640733,2,0.1,1
2019-07-09 10:00:00,33,39,22.25,753,36.5394,6.8964,0.87806994095298,2,0.1,1
2019-07-09 11:00:00,33,39,23.925,753,36.5394,6.8964,0.87505971443656,2,0.1,1
2019-07-11 12:00:00,34,40,25.3,753,36.5394,6.8964,0.899821594920746,2,0.1,1
2019-07-11 13:00:00,34,40,28.425,753,36.5394,6.8964,0.89416975133754,2,0.1,1
2019-07-11 14:00:00,34,40,28.5,753,36.5394,6.8964,0.894035186753898,2,0.1,1
2019-07-11 15:00:00,34,40,29.175,753,36.5394,6.8964,0.89282635858283,2,0.1,1
2019-07-11 16:00:00,34,40,28.9,753,36.5394,6.8964,0.893318355216806,2,0.1,1
2019-07-11 17:00:00,34,40,27.15,753,36.5394,6.8964,0.896465052735226,2,0.1,1
2019-07-11 18:00:00,34,40,25.55,753,36.5394,6.8964,0.899366187493267,2,0.1,1
2019-07-11 19:00:00,34,40,25.25,753,36.5394,6.8964,0.899912745042427,2,0.1,1
2019-07-11 20:00:00,34,40,24.225,753,36.5394,6.8964,0.901786383139017,2,0.1,1
2019-07-11 21:00:00,34,40,24.175,753,36.5394,6.8964,0.901878027755715,2,0.1,1
2019-07-11 22:00:00,34,40,25.05,753,36.5394,6.8964,0.900277574635907,2,0.1,1
2019-07-11 23:00:00,34,40,25.975,753,36.5394,6.8964,0.898593304882943,2,0.1,1
2019-07-12 00:00:00,34,40,25.7,753,36.5394,6.8964,0.899093217237142,2,0.1,1
2019-07-12 01:00:00,34,40,24.475,753,36.5394,6.8964,0.901328506344058,2,0.1,1
2019-07-12 02:00:00,34,40,24.25,753,36.5394,6.8964,0.901740569493336,2,0.1,1
2019-07-12 03:00:00,34,40,24.875,753,36.5394,6.8964,0.900597101589942,2,0.1,1
2019-07-12 04:00:00,34,40,25.025,753,36.5394,6.8964,0.900323204129401,2,0.1,1
2019-07-12 05:00:00,34,40,25.25,753,36.5394,6.8964,0.899912745042427,2,0.1,1
2019-07-12 06:00:00,34,40,25,753,36.5394,6.8964,0.900368839358965,2,0.1,1
2019-07-12 07:00:00,34,40,23.525,753,36.5394,6.8964,0.903071514191225,2,0.1,1
2019-07-12 08:00:00,34,40,23.375,753,36.5394,6.8964,0.903347491002862,2,0.1,1
2019-07-12 09:00:00,34,40,23.275,753,36.5394,6.8964,0.903531591850823,2,0.1,1
2019-07-12 10:00:00,34,40,23.475,753,36.5394,6.8964,0.903163483213461,2,0.1,1
2019-07-12 11:00:00,34,40,24.125,753,36.5394,6.8964,0.901969695480954,2,0.1,1
2019-07-14 12:00:00,35,40,23.875,753,36.5394,6.8964,0.902428381075401,2,0.1,1
2019-07-14 13:00:00,35,40,25.75,753,36.5394,6.8964,0.899002272794515,2,0.1,1
2019-07-14 14:00:00,35,40,24.575,753,36.5394,6.8964,0.901145517046531,2,0.1,1
2019-07-14 15:00:00,35,40,25.6,753,36.5394,6.8964,0.899275174576974,2,0.1,1
2019-07-14 16:00:00,35,40,24,753,36.5394,6.8964,0.902198965957667,2,0.1,1
2019-07-14 17:00:00,35,40,23.2,753,36.5394,6.8964,0.903669728603671,2,0.1,1
2019-07-14 18:00:00,35,40,21.725,753,36.5394,6.8964,0.906397113638476,2,0.1,1
2019-07-14 19:00:00,35,40,21.125,753,36.5394,6.8964,0.907512418191269,2,0.1,1
2019-07-14 20:00:00,35,40,20.575,753,36.5394,6.8964,0.908537779806935,2,0.1,1
2019-07-14 21:00:00,35,40,19.875,753,36.5394,6.8964,0.909846956270189,2,0.1,1
2019-07-14 22:00:00,35,40,20.05,753,36.5394,6.8964,0.909519222886379,2,0.1,1
2019-07-14 23:00:00,35,40,20.925,753,36.5394,6.8964,0.907884944291406,2,0.1,1
2019-07-15 00:00:00,35,40,21.35,753,36.5394,6.8964,0.907093779782207,2,0.1,1
2019-07-15 01:00:00,35,40,20.875,753,36.5394,6.8964,0.907978135171169,2,0.1,1
2019-07-15 02:00:00,35,40,20.475,753,36.5394,6.8964,0.908724518492962,2,0.1,1
2019-07-15 03:00:00,35,40,19.8,753,36.5394,6.8964,0.90998750327871,2,0.1,1
2019-07-15 04:00:00,35,40,20.425,753,36.5394,6.8964,0.908817923595462,2,0.1,1
2019-07-15 05:00:00,35,40,20.4,753,36.5394,6.8964,0.908864635091022,2,0.1,1
2019-07-15 06:00:00,35,40,20.225,753,36.5394,6.8964,0.909191782638898,2,0.1,1
2019-07-15 07:00:00,35,40,20.025,753,36.5394,6.8964,0.909566023983889,2,0.1,1
2019-07-15 08:00:00,35,40,19.925,753,36.5394,6.8964,0.909753288223157,2,0.1,1
2019-07-15 09:00:00,35,40,21.425,753,36.5394,6.8964,0.906954340189957,2,0.1,1
2019-07-15 10:00:00,35,40,24.925,753,36.5394,6.8964,0.90050577947611,2,0.1,1
2019-07-15 11:00:00,35,40,26.175,753,36.5394,6.8964,0.898230164842349,2,0.1,1
2019-07-17 12:00:00,36,40,24.1,753,36.5394,6.8964,0.90201553801231,2,0.1,1
2019-07-17 13:00:00,36,40,26.9,753,36.5394,6.8964,0.896916825696837,2,0.1,1
2019-07-17 14:00:00,36,40,26.2,753,36.5394,6.8964,0.898184797914965,2,0.1,1
2019-07-17 15:00:00,36,40,26.75,753,36.5394,6.8964,0.897188160451032,2,0.1,1
2019-07-17 16:00:00,36,40,26.5,753,36.5394,6.8964,0.897640837485906,2,0.1,1
2019-07-17 17:00:00,36,40,25.675,753,36.5394,6.8964,0.899138698013489,2,0.1,1
2019-07-17 18:00:00,36,40,24.525,753,36.5394,6.8964,0.901237000174941,2,0.1,1
2019-07-17 19:00:00,36,40,23.6,753,36.5394,6.8964,0.902933604220923,2,0.1,1
2019-07-17 20:00:00,36,40,23.175,753,36.5394,6.8964,0.903715785835807,2,0.1,1
2019-07-17 21:00:00,36,40,23.3,753,36.5394,6.8964,0.903485557910303,2,0.1,1
2019-07-17 22:00:00,36,40,23,753,36.5394,6.8964,0.90403834965683,2,0.1,1
2019-07-17 23:00:00,36,40,22.325,753,36.5394,6.8964,0.905285206241209,2,0.1,1
2019-07-18 00:00:00,36,40,22.05,753,36.5394,6.8964,0.905794409870169,2,0.1,1
2019-07-18 01:00:00,36,40,21.575,753,36.5394,6.8964,0.906675620618347,2,0.1,1
2019-07-18 02:00:00,36,40,21.175,753,36.5394,6.8964,0.90741934597057,2,0.1,1
2019-07-18 03:00:00,36,40,21.025,753,36.5394,6.8964,0.907698633777721,2,0.1,1
2019-07-18 04:00:00,36,40,20.925,753,36.5394,6.8964,0.907884944291406,2,0.1,1
2019-07-18 05:00:00,36,40,21.25,753,36.5394,6.8964,0.907279782076872,2,0.1,1
2019-07-18 06:00:00,36,40,20.825,753,36.5394,6.8964,0.908071349813002,2,0.1,1
2019-07-18 07:00:00,36,40,20.625,753,36.5394,6.8964,0.90844444620313,2,0.1,1
2019-07-18 08:00:00,36,40,20.675,753,36.5394,6.8964,0.908351136411955,2,0.1,1
2019-07-18 09:00:00,36,40,21.1,753,36.5394,6.8964,0.907558963192863,2,0.1,1
2019-07-18 10:00:00,36,40,22.075,753,36.5394,6.8964,0.905748089247993,2,0.1,1
2019-07-18 11:00:00,36,40,24.8,753,36.5394,6.8964,0.900734127838363,2,0.1,1
2019-07-20 12:00:00,37,40,19.45,753,36.5394,6.8964,0.910644103298244,2,0.1,1
2019-07-20 13:00:00,37,40,20.275,753,36.5394,6.8964,0.909098282062703,2,0.1,1
2019-07-20 14:00:00,37,40,22.225,753,36.5394,6.8964,0.905470288959093,2,0.1,1
2019-07-20 15:00:00,37,40,23.65,753,36.5394,6.8964,0.902841693268492,2,0.1,1
2019-07-20 16:00:00,37,40,23.95,753,36.5394,6.8964,0.902290714639323,2,0.1,1
2019-07-20 17:00:00,37,40,23.65,753,36.5394,6.8964,0.902841693268492,2,0.1,1
2019-07-20 18:00:00,37,40,23.475,753,36.5394,6.8964,0.903163483213461,2,0.1,1
2019-07-20 19:00:00,37,40,23.1,753,36.5394,6.8964,0.903853992492971,2,0.1,1
2019-07-20 20:00:00,37,40,22.525,753,36.5394,6.8964,0.904915322387316,2,0.1,1
2019-07-20 21:00:00,37,40,22.525,753,36.5394,6.8964,0.904915322387316,2,0.1,1
2019-07-20 22:00:00,37,40,22.475,753,36.5394,6.8964,0.905007758177848,2,0.1,1
2019-07-20 23:00:00,37,40,22.575,753,36.5394,6.8964,0.904822910028899,2,0.1,1
2019-07-21 00:00:00,37,40,22.85,753,36.5394,6.8964,0.904315060464641,2,0.1,1
2019-07-21 01:00:00,37,40,22.8,753,36.5394,6.8964,0.904407344123196,2,0.1,1
2019-07-21 02:00:00,37,40,23.75,753,36.5394,6.8964,0.902657940986303,2,0.1,1
2019-07-21 03:00:00,37,40,23.925,753,36.5394,6.8964,0.902336597661653,2,0.1,1
2019-07-21 04:00:00,37,40,24.15,753,36.5394,6.8964,0.90192385872916,2,0.1,1
2019-07-21 05:00:00,37,40,24.7,753,36.5394,6.8964,0.900916909965172,2,0.1,1
2019-07-21 06:00:00,37,40,24.925,753,36.5394,6.8964,0.90050577947611,2,0.1,1
2019-07-21 07:00:00,37,40,24.875,753,36.5394,6.8964,0.900597101589942,2,0.1,1
2019-07-21 08:00:00,37,40,24.8,753,36.5394,6.8964,0.900734127838363,2,0.1,1
2019-07-21 09:00:00,37,40,26.175,753,36.5394,6.8964,0.898230164842349,2,0.1,1
2019-07-21 10:00:00,37,40,27.6,753,36.5394,6.8964,0.895653280684901,2,0.1,1
2019-07-21 11:00:00,37,40,28.75,753,36.5394,6.8964,0.893587000171471,2,0.1,1
2019-07-23 12:00:00,38,45,16.2,753,36.5394,6.8964,1.05498992836931,2,0.1,1
2019-07-23 13:00:00,38,45,22.675,753,36.5394,6.8964,1.04131026643269,2,0.1,1
2019-07-23 14:00:00,38,46,23.05,753,36.5394,6.8964,1.06784889302357,2,0.1,1
2019-07-23 15:00:00,38,46,22.875,753,36.5394,6.8964,1.06822007621008,2,0.1,1
2019-07-23 16:00:00,38,46,22.725,753,36.5394,6.8964,1.06853849516581,2,0.1,1
2019-07-23 17:00:00,38,46,22.5,753,36.5394,6.8964,1.0690165776572,2,0.1,1
2019-07-23 18:00:00,38,46,22.45,753,36.5394,6.8964,1.06912289229405,2,0.1,1
2019-07-23 19:00:00,38,46,22.325,753,36.5394,6.8964,1.0693887968787,2,0.1,1
2019-07-23 20:00:00,38,48,22.425,753,36.5394,6.8964,1.12386800716089,2,0.1,1
2019-07-23 21:00:00,38,46,21.7,753,36.5394,6.8964,1.07072085392541,2,0.1,1
2019-07-23 22:00:00,38,46,21.3,753,36.5394,6.8964,1.07157559415631,2,0.1,1
2019-07-23 23:00:00,38,46,20.975,753,36.5394,6.8964,1.07227135343947,2,0.1,1
2019-07-24 00:00:00,38,46,20.825,753,36.5394,6.8964,1.07259286198626,2,0.1,1
2019-07-24 01:00:00,38,46,20.3,753,36.5394,6.8964,1.07372008154267,2,0.1,1
2019-07-24 02:00:00,38,46,19.75,753,36.5394,6.8964,1.07490422564795,2,0.1,1
2019-07-24 03:00:00,38,46,18.7,753,36.5394,6.8964,1.07717414767734,2,0.1,1
2019-07-24 04:00:00,38,46,18.175,753,36.5394,6.8964,1.07831370555044,2,0.1,1
2019-07-24 05:00:00,38,46,17.55,753,36.5394,6.8964,1.07967434299592,2,0.1,1
2019-07-24 06:00:00,38,46,17.05,753,36.5394,6.8964,1.08076601466226,2,0.1,1
2019-07-24 07:00:00,38,46,16.5,753,36.5394,6.8964,1.08197011514472,2,0.1,1
2019-07-24 08:00:00,38,46,17.375,753,36.5394,6.8964,1.080056107662,2,0.1,1
2019-07-24 09:00:00,38,46,20.625,753,36.5394,6.8964,1.07302192283491,2,0.1,1
2019-07-24 10:00:00,38,46,23.575,753,36.5394,6.8964,1.06673731336619,2,0.1,1
2019-07-24 11:00:00,38,46,25.95,753,36.5394,6.8964,1.06174534113235,2,0.1,1
2019-07-26 12:00:00,39,42,20.1,753,36.5394,6.8964,0.964333857136164,2,0.1,1
2019-07-26 13:00:00,39,42,22.775,753,36.5394,6.8964,0.959113106021541,2,0.1,1
2019-07-26 14:00:00,39,42,22.9,753,36.5394,6.8964,0.958870876749769,2,0.1,1
2019-07-26 15:00:00,39,42,23.55,753,36.5394,6.8964,0.957613751880741,2,0.1,1
2019-07-26 16:00:00,39,42,23.625,753,36.5394,6.8964,0.957468964701985,2,0.1,1
2019-07-26 17:00:00,39,42,23.55,753,36.5394,6.8964,0.957613751880741,2,0.1,1
2019-07-26 18:00:00,39,42,22.65,753,36.5394,6.8964,0.959355488742185,2,0.1,1
2019-07-26 19:00:00,39,42,22.25,753,36.5394,6.8964,0.960132146514137,2,0.1,1
2019-07-26 20:00:00,39,42,22.15,753,36.5394,6.8964,0.960326557358723,2,0.1,1
2019-07-26 21:00:00,39,42,22.45,753,36.5394,6.8964,0.959743620673518,2,0.1,1
2019-07-26 22:00:00,39,42,22.075,753,36.5394,6.8964,0.960472430277496,2,0.1,1
2019-07-26 23:00:00,39,42,22.05,753,36.5394,6.8964,0.960521066930781,2,0.1,1
2019-07-27 00:00:00,39,42,22.3,753,36.5394,6.8964,0.960034978088551,2,0.1,1
2019-07-27 01:00:00,39,42,22.175,753,36.5394,6.8964,0.960277945395139,2,0.1,1
2019-07-27 02:00:00,39,42,21.725,753,36.5394,6.8964,0.961153905887502,2,0.1,1
2019-07-27 03:00:00,39,42,20.725,753,36.5394,6.8964,0.963107679511554,2,0.1,1
2019-07-27 04:00:00,39,42,19.575,753,36.5394,6.8964,0.965366878155962,2,0.1,1
2019-07-27 05:00:00,39,42,18.175,753,36.5394,6.8964,0.968135232777178,2,0.1,1
2019-07-27 06:00:00,39,42,17.475,753,36.5394,6.8964,0.969526901565076,2,0.1,1
2019-07-27 07:00:00,39,42,16.925,753,36.5394,6.8964,0.970623885922364,2,0.1,1
2019-07-27 08:00:00,39,42,17.525,753,36.5394,6.8964,0.96942733005121,2,0.1,1
2019-07-27 09:00:00,39,40,20.5,753,36.5394,6.8964,0.908677824883485,2,0.1,1
2019-07-27 10:00:00,39,40,23.5,753,36.5394,6.8964,0.903117495797324,2,0.1,1
2019-07-27 11:00:00,39,40,26.15,753,36.5394,6.8964,0.898275537450896,2,0.1,1
2019-07-29 12:00:00,40,40,27.875,753,36.5394,6.8964,0.895158093655643,2,0.1,1
2019-07-29 13:00:00,40,40,30.225,753,36.5394,6.8964,0.890953980369187,2,0.1,1
2019-07-29 14:00:00,40,40,27.875,753,36.5394,6.8964,0.895158093655643,2,0.1,1
2019-07-29 15:00:00,40,40,27.2,753,36.5394,6.8964,0.896374765802662,2,0.1,1
2019-07-29 16:00:00,40,40,26.5,753,36.5394,6.8964,0.897640837485906,2,0.1,1
2019-07-29 17:00:00,40,40,26.475,753,36.5394,6.8964,0.897686136331701,2,0.1,1
2019-07-29 18:00:00,40,40,25.65,753,36.5394,6.8964,0.899184184494781,2,0.1,1
2019-07-29 19:00:00,40,40,25.45,753,36.5394,6.8964,0.899548281866366,2,0.1,1
2019-07-29 20:00:00,40,40,25.15,753,36.5394,6.8964,0.900095113998625,2,0.1,1
2019-07-29 21:00:00,40,40,24.45,753,36.5394,6.8964,0.901374268071904,2,0.1,1
2019-07-29 22:00:00,40,40,23.125,753,36.5394,6.8964,0.903807917779229,2,0.1,1
2019-07-29 23:00:00,40,40,22.325,753,36.5394,6.8964,0.905285206241209,2,0.1,1
2019-07-30 00:00:00,40,40,21.625,753,36.5394,6.8964,0.906582761350435,2,0.1,1
2019-07-30 01:00:00,40,40,20.85,753,36.5394,6.8964,0.908024739521196,2,0.1,1
2019-07-30 02:00:00,40,40,20.125,753,36.5394,6.8964,0.909378855482986,2,0.1,1
2019-07-30 03:00:00,40,40,19.475,753,36.5394,6.8964,0.910597164253557,2,0.1,1
2019-07-30 04:00:00,40,40,19.025,753,36.5394,6.8964,0.911442988106862,2,0.1,1
2019-07-30 05:00:00,40,40,18.65,753,36.5394,6.8964,0.912149334651335,2,0.1,1
2019-07-30 06:00:00,40,40,18.625,753,36.5394,6.8964,0.912196472807429,2,0.1,1
2019-07-30 07:00:00,40,40,18.225,753,36.5394,6.8964,0.912951507755433,2,0.1,1
2019-07-30 08:00:00,40,40,18.375,753,36.5394,6.8964,0.912668187642969,2,0.1,1
2019-07-30 09:00:00,40,40,21.35,753,36.5394,6.8964,0.907093779782207,2,0.1,1
2019-07-30 10:00:00,40,40,24.075,753,36.5394,6.8964,0.902061386324445,2,0.1,1
2019-07-30 11:00:00,40,40,23.75,753,36.5394,6.8964,0.902657940986303,2,0.1,1
2019-08-01 12:00:00,41,15,16.875,761,31.773,13.5841,0.051200722187728,2,0.1,1
2019-08-01 13:00:00,41,15,18.125,761,31.773,13.5841,0.050172903834322,2,0.1,1
2019-08-01 14:00:00,41,15,18.775,761,31.773,13.5841,0.049641047787388,2,0.1,1
2019-08-01 15:00:00,41,44,23.525,761,31.773,13.5841,0.960938451132184,2,0.1,1
2019-08-01 16:00:00,41,44,27.6,761,31.773,13.5841,0.951504552313093,2,0.1,1
2019-08-01 17:00:00,41,46,26.225,761,31.773,13.5841,1.01749361355508,2,0.1,1
2019-08-01 18:00:00,41,46,24.325,761,31.773,13.5841,1.02209871779236,2,0.1,1
