,date,id,I,obs,Temp,Pr,a,b,Q
1473,2019-10-03 20:00:00,63,48,,24.85,761,31.773,13.5841,1.0837939334043
1474,2019-10-03 21:00:00,63,48,,24.3,761,31.773,13.5841,1.08518984694825
1475,2019-10-03 22:00:00,63,48,,24.275,761,31.773,13.5841,1.085253389502
1476,2019-10-03 23:00:00,63,48,,24.55,761,31.773,13.5841,1.08455486148387
1477,2019-10-04 00:00:00,63,48,,24.775,761,31.773,13.5841,1.08398405772311
1478,2019-10-04 01:00:00,63,48,,24.65,761,31.773,13.5841,1.08430109110032
1479,2019-10-04 02:00:00,63,48,,25.15,761,31.773,13.5841,1.08303415293319
1480,2019-10-04 03:00:00,63,48,,25.25,761,31.773,13.5841,1.08278114730188
1481,2019-10-04 04:00:00,63,48,,25.225,761,31.773,13.5841,1.0828443867913
1482,2019-10-04 05:00:00,63,48,,24.1,761,31.773,13.5841,1.08569841169792
1483,2019-10-04 06:00:00,63,48,,23.675,761,31.773,13.5841,1.08678081708271
1484,2019-10-04 07:00:00,63,48,,24.1,761,31.773,13.5841,1.08569841169792
1485,2019-10-04 08:00:00,63,48,,24.475,761,31.773,13.5841,1.08474527315625
1486,2019-10-04 09:00:00,63,48,,25.05,761,31.773,13.5841,1.08328728575627
1487,2019-10-04 10:00:00,63,48,,25.675,761,31.773,13.5841,1.08170728987953
1488,2019-10-04 11:00:00,63,48,,25.825,761,31.773,13.5841,1.08132882790641
1489,2019-10-06 12:00:00,64,48,,31.975,761,31.773,13.5841,1.06605287839802
1490,2019-10-06 13:00:00,64,48,,33.625,761,31.773,13.5841,1.06203277146954
1491,2019-10-06 14:00:00,64,48,,33.95,761,31.773,13.5841,1.06124475206485
1492,2019-10-06 15:00:00,64,48,,33.925,761,31.773,13.5841,1.06130532454531
1493,2019-10-06 16:00:00,64,48,,33.45,761,31.773,13.5841,1.06245760824179
1494,2019-10-06 17:00:00,64,48,,32.875,761,31.773,13.5841,1.06385606408116
1495,2019-10-06 18:00:00,64,48,,30.65,761,31.773,13.5841,1.0693048164509
1496,2019-10-06 19:00:00,64,48,,29.2,761,31.773,13.5841,1.07288799731496
1497,2019-10-06 20:00:00,64,48,,28.75,761,31.773,13.5841,1.07400526182254
1498,2019-10-06 21:00:00,64,48,,27.875,761,31.773,13.5841,1.07618488442441
1499,2019-10-06 22:00:00,64,48,,27.25,761,31.773,13.5841,1.0777475818746
1500,2019-10-06 23:00:00,64,48,,26.55,761,31.773,13.5841,1.07950360026696
1501,2019-10-07 00:00:00,64,48,,25.7,761,31.773,13.5841,1.08164419310707
1502,2019-10-07 01:00:00,64,48,,25.4,761,31.773,13.5841,1.0824018771066
1503,2019-10-07 02:00:00,64,48,,25.05,761,31.773,13.5841,1.08328728575627
1504,2019-10-07 03:00:00,64,48,,24.3,761,31.773,13.5841,1.08518984694825
1505,2019-10-07 04:00:00,64,48,,23.7,761,31.773,13.5841,1.08671708187044
1506,2019-10-07 05:00:00,64,48,,23.35,761,31.773,13.5841,1.08761010787843
1507,2019-10-07 06:00:00,64,48,,23.325,761,31.773,13.5841,1.0876739559249
1508,2019-10-07 07:00:00,64,48,,25.425,761,31.773,13.5841,1.08233869318209
1509,2019-10-07 08:00:00,64,48,,27.35,761,31.773,13.5841,1.07749722286412
1510,2019-10-07 09:00:00,64,48,,30.35,761,31.773,13.5841,1.07004405796834
1511,2019-10-07 10:00:00,64,48,,33.4,761,31.773,13.5841,1.06257905695752
1512,2019-10-07 11:00:00,64,48,,34.2,761,31.773,13.5841,1.06063943359695
1513,2019-10-09 12:00:00,65,50,,37.2,761,31.773,13.5841,1.11513975945662
1514,2019-10-09 13:00:00,65,48,,39.55,761,31.773,13.5841,1.04786003348148
1515,2019-10-09 14:00:00,65,48,,39.825,761,31.773,13.5841,1.04721201269083
1516,2019-10-09 15:00:00,65,48,,39.575,761,31.773,13.5841,1.0478010871984
1517,2019-10-09 16:00:00,65,48,,37.325,761,31.773,13.5841,1.0531347191386
1518,2019-10-09 17:00:00,65,48,,31.7,761,31.773,13.5841,1.06672606591873
1519,2019-10-09 18:00:00,65,48,,30.725,761,31.773,13.5841,1.06912017705857
1520,2019-10-09 19:00:00,65,48,,30.6,761,31.773,13.5841,1.06942794735018
1521,2019-10-09 20:00:00,65,48,,30.6,761,31.773,13.5841,1.06942794735018
1522,2019-10-09 21:00:00,65,48,,31.5,761,31.773,13.5841,1.06721622897083
1523,2019-10-09 22:00:00,65,48,,31.35,761,31.773,13.5841,1.06758416797632
1524,2019-10-09 23:00:00,65,48,,31.2,761,31.773,13.5841,1.06795237882445
1525,2019-10-10 00:00:00,65,50,,30.825,761,31.773,13.5841,1.13122451644138
1526,2019-10-10 01:00:00,65,50,,30.425,761,31.773,13.5841,1.13225060754214
1527,2019-10-10 02:00:00,65,50,,30.625,761,31.773,13.5841,1.1317373087818
1528,2019-10-10 03:00:00,65,50,,30.475,761,31.773,13.5841,1.13212223532961
1529,2019-10-10 04:00:00,65,50,,29.375,761,31.773,13.5841,1.13495376763737
1530,2019-10-10 05:00:00,65,50,,30.475,761,31.773,13.5841,1.13212223532961
1531,2019-10-10 06:00:00,65,50,,31.075,761,31.773,13.5841,1.13058423690126
1532,2019-10-10 07:00:00,65,50,,31.375,761,31.773,13.5841,1.12981694194578
1533,2019-10-10 08:00:00,65,50,,35,761,31.773,13.5841,1.12063416988667
1534,2019-10-10 09:00:00,65,50,,36.425,761,31.773,13.5841,1.11706861040249
1535,2019-10-10 10:00:00,65,50,,37.775,761,31.773,13.5841,1.1137133368514
1536,2019-10-10 11:00:00,65,50,,39.225,761,31.773,13.5841,1.11013376772473
1537,2019-10-15 12:00:00,66,46,,23.5,761,31.773,13.5841,1.02411205788877
1538,2019-10-15 13:00:00,66,46,,24.075,761,31.773,13.5841,1.02270793600626
1539,2019-10-15 14:00:00,66,48,,23.875,761,31.773,13.5841,1.08627116060205
1540,2019-10-15 15:00:00,66,46,,24.125,761,31.773,13.5841,1.0225860309168
1541,2019-10-15 16:00:00,66,45,,22.6,761,31.773,13.5841,0.994712503537711
1542,2019-10-15 17:00:00,66,45,,22.65,761,31.773,13.5841,0.994592355832176
1543,2019-10-15 18:00:00,66,45,,22.475,761,31.773,13.5841,0.995013006078989
1544,2019-10-15 19:00:00,66,45,,22.575,761,31.773,13.5841,0.994772588811042
1545,2019-10-15 20:00:00,66,45,,22.325,761,31.773,13.5841,0.995373860681914
1546,2019-10-15 21:00:00,66,45,,22.55,761,31.773,13.5841,0.994832681700226
1547,2019-10-15 22:00:00,66,45,,21.725,761,31.773,13.5841,0.996820030092756
1548,2019-10-15 23:00:00,66,45,,22.025,761,31.773,13.5841,0.996096394488914
1549,2019-10-16 00:00:00,66,45,,22.575,761,31.773,13.5841,0.994772588811042
1550,2019-10-16 01:00:00,66,45,,22.6,761,31.773,13.5841,0.994712503537711
1551,2019-10-16 02:00:00,66,45,,23.275,761,31.773,13.5841,0.993093074084016
1552,2019-10-16 03:00:00,66,45,,23.075,761,31.773,13.5841,0.993572328220037
1553,2019-10-16 04:00:00,66,45,,22.425,761,31.773,13.5841,0.995133260440274
1554,2019-10-16 05:00:00,66,45,,22.475,761,31.773,13.5841,0.995013006078989
1555,2019-10-16 06:00:00,66,45,,22.575,761,31.773,13.5841,0.994772588811042
1556,2019-10-16 07:00:00,66,45,,22.725,761,31.773,13.5841,0.994412191352573
1557,2019-10-16 08:00:00,66,45,,22.725,761,31.773,13.5841,0.994412191352573
1558,2019-10-16 09:00:00,66,45,,23.275,761,31.773,13.5841,0.993093074084016
1559,2019-10-16 10:00:00,66,45,,24.8,761,31.773,13.5841,0.989454635404054
1560,2019-10-16 11:00:00,66,45,,26.25,761,31.773,13.5841,0.986020936836055
1561,2019-10-18 12:00:00,67,46,,32.2,761,31.773,13.5841,1.00329281804109
1562,2019-10-18 13:00:00,67,44,,35.075,761,31.773,13.5841,0.934688070783429
1563,2019-10-18 14:00:00,67,44,,35.775,761,31.773,13.5841,0.933144598581243
1564,2019-10-18 15:00:00,67,45,,36.925,761,31.773,13.5841,0.961487430921999
1565,2019-10-18 16:00:00,67,45,,36.65,761,31.773,13.5841,0.962103492774371
1566,2019-10-18 17:00:00,67,45,,35.55,761,31.773,13.5841,0.964575962818434
1567,2019-10-18 18:00:00,67,46,,33.25,761,31.773,13.5841,1.00084026721953
1568,2019-10-18 19:00:00,67,46,,31.7,761,31.773,13.5841,1.00446514824697
1569,2019-10-18 20:00:00,67,46,,31.15,761,31.773,13.5841,1.00575804563931
1570,2019-10-18 21:00:00,67,46,,30.275,761,31.773,13.5841,1.0078221646397
1571,2019-10-18 22:00:00,67,45,,29.7,761,31.773,13.5841,0.977950420691015
1572,2019-10-18 23:00:00,67,45,,28.6,761,31.773,13.5841,0.980508601043603
1573,2019-10-19 00:00:00,67,45,,27.575,761,31.773,13.5841,0.982904975909111
1574,2019-10-19 01:00:00,67,45,,26.675,761,31.773,13.5841,0.985019228995807
1575,2019-10-19 02:00:00,67,45,,26.15,761,31.773,13.5841,0.986256942663735
1576,2019-10-19 03:00:00,67,45,,25.225,761,31.773,13.5841,0.988445615229128
1577,2019-10-19 04:00:00,67,45,,24.575,761,31.773,13.5841,0.989989696588344
1578,2019-10-19 05:00:00,67,45,,24.175,761,31.773,13.5841,0.990942414938218
1579,2019-10-19 06:00:00,67,45,,24.55,761,31.773,13.5841,0.990049185253406
1580,2019-10-19 07:00:00,67,45,,28.75,761,31.773,13.5841,0.98015893557091
1581,2019-10-19 08:00:00,67,45,,32.375,761,31.773,13.5841,0.971787113910098
1582,2019-10-19 09:00:00,67,44,,35.15,761,31.773,13.5841,0.934522447483988
1583,2019-10-19 10:00:00,67,44,,37.075,761,31.773,13.5841,0.930292015660028
1584,2019-10-19 11:00:00,67,46,,38.875,761,31.773,13.5841,0.987912999691086
1585,2019-10-21 12:00:00,68,44,,22.525,761,31.773,13.5841,0.963283254642197
1586,2019-10-21 13:00:00,68,44,,26.55,761,31.773,13.5841,0.953916970394419
1587,2019-10-21 14:00:00,68,44,,31.825,761,31.773,13.5841,0.941923632356806
1588,2019-10-21 15:00:00,68,44,,31.875,761,31.773,13.5841,0.941811441344406
1589,2019-10-21 16:00:00,68,44,,30.575,761,31.773,13.5841,0.944737400662556
1590,2019-10-21 17:00:00,68,44,,29.425,761,31.773,13.5841,0.947341444690478
1591,2019-10-21 18:00:00,68,44,,27.5,761,31.773,13.5841,0.951733762072926
1592,2019-10-21 19:00:00,68,44,,26.45,761,31.773,13.5841,0.954147385362012
1593,2019-10-21 20:00:00,68,44,,25.9,761,31.773,13.5841,0.955416731834192
1594,2019-10-21 21:00:00,68,44,,25.425,761,31.773,13.5841,0.956515805566621
1595,2019-10-21 22:00:00,68,44,,24.975,761,31.773,13.5841,0.957559454148074
1596,2019-10-21 23:00:00,68,44,,24.375,761,31.773,13.5841,0.958954665191665
1597,2019-10-22 00:00:00,68,44,,23.925,761,31.773,13.5841,0.960003844776835
1598,2019-10-22 01:00:00,68,44,,23.35,761,31.773,13.5841,0.961347935704939
1599,2019-10-22 02:00:00,68,44,,22.9,761,31.773,13.5841,0.962402561888979
1600,2019-10-22 03:00:00,68,44,,22.475,761,31.773,13.5841,0.963400806872711
1601,2019-10-22 04:00:00,68,44,,22.1,761,31.773,13.5841,0.964283399718397
1602,2019-10-22 05:00:00,68,44,,21.8,761,31.773,13.5841,0.964990684946358
1603,2019-10-22 06:00:00,68,44,,22.05,761,31.773,13.5841,0.964401205750004
1604,2019-10-22 07:00:00,68,44,,24.85,761,31.773,13.5841,0.957849775770318
1605,2019-10-22 08:00:00,68,44,,29.275,761,31.773,13.5841,0.947682196664704
1606,2019-10-22 09:00:00,68,44,,31.45,761,31.773,13.5841,0.942765944844786
1607,2019-10-22 10:00:00,68,44,,31.625,761,31.773,13.5841,0.942372672319873
1608,2019-10-22 11:00:00,68,44,,31.975,761,31.773,13.5841,0.941587142014556
1609,2019-10-24 12:00:00,70,46,,27.575,761,31.773,13.5841,1.01424810777828
1610,2019-10-24 13:00:00,70,46,,28.875,761,31.773,13.5841,1.0111433844704
1611,2019-10-24 14:00:00,70,46,,32.1,761,31.773,13.5841,1.00352705374312
1612,2019-10-24 15:00:00,70,48,,40.375,761,31.773,13.5841,1.04591852859395
1613,2019-10-24 16:00:00,70,48,,39.725,761,31.773,13.5841,1.04744755780827
1614,2019-10-24 17:00:00,70,48,,38.075,761,31.773,13.5841,1.05135041962237
1615,2019-10-24 18:00:00,70,48,,35.7,761,31.773,13.5841,1.05702296314348
1616,2019-10-24 19:00:00,70,48,,34.125,761,31.773,13.5841,1.06082095160602
1617,2019-10-24 20:00:00,70,48,,31.275,761,31.773,13.5841,1.06776823939914
1618,2019-10-24 21:00:00,70,47,,30.75,761,31.773,13.5841,1.03787959152706
1619,2019-10-24 22:00:00,70,47,,29.975,761,31.773,13.5841,1.03975078504151
1620,2019-10-24 23:00:00,70,46,,29.625,761,31.773,13.5841,1.00936129615765
1621,2019-10-25 00:00:00,70,46,,29.625,761,31.773,13.5841,1.00936129615765
1622,2019-10-25 01:00:00,70,46,,29.825,761,31.773,13.5841,1.00888718998147
1623,2019-10-25 02:00:00,70,46,,29.05,761,31.773,13.5841,1.01072697083317
1624,2019-10-25 03:00:00,70,46,,28.2,761,31.773,13.5841,1.0127529460508
1625,2019-10-25 04:00:00,70,46,,27.1,761,31.773,13.5841,1.0153875500564
1626,2019-10-25 05:00:00,70,46,,26.425,761,31.773,13.5841,1.01701141463559
1627,2019-10-25 06:00:00,70,46,,26.75,761,31.773,13.5841,1.0162288699028
1628,2019-10-25 07:00:00,70,46,,30.075,761,31.773,13.5841,1.00829521668281
1629,2019-10-25 08:00:00,70,46,,31.8,761,31.773,13.5841,1.00423045167792
1630,2019-10-25 09:00:00,70,46,,34.425,761,31.773,13.5841,0.998110642956174
1631,2019-10-25 10:00:00,70,46,,36.55,761,31.773,13.5841,0.993213578068966
1632,2019-10-25 11:00:00,70,46,,38.325,761,31.773,13.5841,0.989161541575062
1633,2019-10-27 12:00:00,71,46,,34.9,761,31.773,13.5841,0.997011611067347
1634,2019-10-27 13:00:00,71,46,,39.875,761,31.773,13.5841,0.985651355747575
1635,2019-10-27 14:00:00,71,46,,38.275,761,31.773,13.5841,0.98927520928494
1636,2019-10-27 15:00:00,71,46,,38.5,761,31.773,13.5841,0.988763919927791
1637,2019-10-27 16:00:00,71,46,,38.2,761,31.773,13.5841,0.989445762161687
1638,2019-10-27 17:00:00,71,46,,37,761,31.773,13.5841,0.992183012079925
1639,2019-10-27 18:00:00,71,45,,35.25,761,31.773,13.5841,0.965252566465197
1640,2019-10-27 19:00:00,71,45,,34.3,761,31.773,13.5841,0.967401670920317
1641,2019-10-27 20:00:00,71,45,,33.475,761,31.773,13.5841,0.969276091692211
1642,2019-10-27 21:00:00,71,45,,33.175,761,31.773,13.5841,0.96995957503921
1643,2019-10-27 22:00:00,71,45,,33.05,761,31.773,13.5841,0.970244656034657
1644,2019-10-27 23:00:00,71,45,,32.65,761,31.773,13.5841,0.971158088979221
1645,2019-10-28 00:00:00,71,46,,32.4,761,31.773,13.5841,1.00282469148636
1646,2019-10-28 01:00:00,71,46,,32.375,761,31.773,13.5841,1.00288318217929
1647,2019-10-28 02:00:00,71,46,,32.225,761,31.773,13.5841,1.00323427708506
1648,2019-10-28 03:00:00,71,46,,32.525,761,31.773,13.5841,1.00253234561095
1649,2019-10-28 04:00:00,71,46,,31.825,761,31.773,13.5841,1.00417179556409
1650,2019-10-28 05:00:00,71,46,,30.925,761,31.773,13.5841,1.00628796846874
1651,2019-10-28 06:00:00,71,46,,31.05,761,31.773,13.5841,1.0059934943479
1652,2019-10-28 07:00:00,71,46,,31.825,761,31.773,13.5841,1.00417179556409
1653,2019-10-28 08:00:00,71,46,,32.525,761,31.773,13.5841,1.00253234561095
1654,2019-10-28 09:00:00,71,46,,31.9,761,31.773,13.5841,1.00399587046722
1655,2019-10-28 10:00:00,71,46,,31.575,761,31.773,13.5841,1.00475868132507
1656,2019-10-28 11:00:00,71,46,,32.425,761,31.773,13.5841,1.002766207968
1657,2019-10-30 12:00:00,72,46,,31.9,761,31.773,13.5841,1.00399587046722
1658,2019-10-30 13:00:00,72,48,,34.675,761,31.773,13.5841,1.05949135975352
1659,2019-10-30 14:00:00,72,48,,35.7,761,31.773,13.5841,1.05702296314348
1660,2019-10-30 15:00:00,72,48,,36.475,761,31.773,13.5841,1.05516475368317
1661,2019-10-30 16:00:00,72,47,,37.7,761,31.773,13.5841,1.02141306005673
1662,2019-10-30 17:00:00,72,47,,35.3,761,31.773,13.5841,1.02703642796266
1663,2019-10-30 18:00:00,72,47,,33.275,761,31.773,13.5841,1.03183241774431
1664,2019-10-30 19:00:00,72,47,,31.625,761,31.773,13.5841,1.03577553349192
1665,2019-10-30 20:00:00,72,47,,31,761,31.773,13.5841,1.03727750614492
1666,2019-10-30 21:00:00,72,47,,30.475,761,31.773,13.5841,1.03854274371762
1667,2019-10-30 22:00:00,72,47,,29.875,761,31.773,13.5841,1.03999275185438
1668,2019-10-30 23:00:00,72,47,,29.525,761,31.773,13.5841,1.04084057934807
1669,2019-10-31 00:00:00,72,47,,28.8,761,31.773,13.5841,1.04260147813396
1670,2019-10-31 01:00:00,72,47,,28.075,761,31.773,13.5841,1.04436872723949
1671,2019-10-31 02:00:00,72,47,,27.575,761,31.773,13.5841,1.04559123964745
1672,2019-10-31 03:00:00,72,47,,27.3,761,31.773,13.5841,1.04626492123322
1673,2019-10-31 04:00:00,72,47,,26.8,761,31.773,13.5841,1.04749216841019
1674,2019-10-31 05:00:00,72,47,,26.15,761,31.773,13.5841,1.04909218270228
1675,2019-10-31 06:00:00,72,47,,26.725,761,31.773,13.5841,1.04767652004212
1676,2019-10-31 07:00:00,72,47,,30.5,761,31.773,13.5841,1.03848241994934
1677,2019-10-31 08:00:00,72,47,,32.475,761,31.773,13.5841,1.03374024550679
1678,2019-10-31 09:00:00,72,46,,33.975,761,31.773,13.5841,0.999154180927665
1679,2019-10-31 10:00:00,72,46,,35.275,761,31.773,13.5841,0.996145747440577
1680,2019-10-31 11:00:00,72,46,,35.15,761,31.773,13.5841,0.996434193197056
1681,2019-11-02 12:00:00,73,59,,39.725,761,31.773,13.5841,1.38546461356097
1682,2019-11-02 13:00:00,73,59,,45.95,761,31.773,13.5841,1.36770190855926
1683,2019-11-02 14:00:00,73,59,,47.675,761,31.773,13.5841,1.36287138084973
1684,2019-11-02 15:00:00,73,59,,47.975,761,31.773,13.5841,1.36203526280644
1685,2019-11-02 16:00:00,73,59,,46.925,761,31.773,13.5841,1.36496681402392
1686,2019-11-02 17:00:00,73,59,,45.425,761,31.773,13.5841,1.36917984734779
1687,2019-11-02 18:00:00,73,59,,43.275,761,31.773,13.5841,1.37527066694857
1688,2019-11-02 19:00:00,73,59,,40.45,761,31.773,13.5841,1.38336870021829
1689,2019-11-02 20:00:00,73,59,,39.875,761,31.773,13.5841,1.38503037925549
1690,2019-11-02 21:00:00,73,59,,38.925,761,31.773,13.5841,1.38778581233092
1691,2019-11-02 22:00:00,73,59,,37.15,761,31.773,13.5841,1.39296797295318
1692,2019-11-02 23:00:00,73,59,,35.175,761,31.773,13.5841,1.39878652973533
1693,2019-11-03 00:00:00,73,59,,33.95,761,31.773,13.5841,1.40242366483469
1694,2019-11-03 01:00:00,73,59,,32.45,761,31.773,13.5841,1.40690703526929
1695,2019-11-03 02:00:00,73,59,,31.45,761,31.773,13.5841,1.40991432088398
1696,2019-11-03 03:00:00,73,59,,30.9,761,31.773,13.5841,1.41157464512876
1697,2019-11-03 04:00:00,73,59,,30.95,761,31.773,13.5841,1.41142352054628
1698,2019-11-03 05:00:00,73,59,,30.025,761,31.773,13.5841,1.41422537111645
1699,2019-11-03 06:00:00,73,59,,30.425,761,31.773,13.5841,1.41301218937636
1700,2019-11-03 07:00:00,73,59,,34.3,761,31.773,13.5841,1.40138226664773
1701,2019-11-03 08:00:00,73,59,,35.8,761,31.773,13.5841,1.39693918398537
1702,2019-11-03 09:00:00,73,59,,37.625,761,31.773,13.5841,1.39157684987637
1703,2019-11-03 10:00:00,73,59,,38.7,761,31.773,13.5841,1.38844025750168
1704,2019-11-03 11:00:00,73,59,,38.8,761,31.773,13.5841,1.38814930561073
1705,2019-11-05 12:00:00,74,59,,38.625,761,31.773,13.5841,1.38865856323255
1706,2019-11-05 13:00:00,74,59,,43.1,761,31.773,13.5841,1.37576916180813
1707,2019-11-05 14:00:00,74,59,,43.95,761,31.773,13.5841,1.37335176632479
1708,2019-11-05 15:00:00,74,59,,44.325,761,31.773,13.5841,1.37228835452582
1709,2019-11-05 16:00:00,74,59,,44.775,761,31.773,13.5841,1.37101474357774
1710,2019-11-05 17:00:00,74,59,,45.225,761,31.773,13.5841,1.36974383254745
1711,2019-11-05 18:00:00,74,59,,43.8,761,31.773,13.5841,1.37377765913541
1712,2019-11-05 19:00:00,74,59,,41.6,761,31.773,13.5841,1.38005900639199
1713,2019-11-05 20:00:00,74,59,,39.525,761,31.773,13.5841,1.38604407840094
1714,2019-11-05 21:00:00,74,59,,38.825,761,31.773,13.5841,1.38807658948648
1715,2019-11-05 22:00:00,74,59,,37.55,761,31.773,13.5841,1.39179628888577
1716,2019-11-05 23:00:00,74,59,,37.375,761,31.773,13.5841,1.39230862222508
1717,2019-11-06 00:00:00,74,59,,36.575,761,31.773,13.5841,1.39465624178429
1718,2019-11-06 01:00:00,74,59,,36.175,761,31.773,13.5841,1.39583346371117
1719,2019-11-06 02:00:00,74,59,,35.575,761,31.773,13.5841,1.39760358248924
1720,2019-11-06 03:00:00,74,59,,34.5,761,31.773,13.5841,1.40078797963777
1721,2019-11-06 04:00:00,74,59,,34.075,761,31.773,13.5841,1.40205153272651
1722,2019-11-06 05:00:00,74,59,,33.85,761,31.773,13.5841,1.40272153406805
1723,2019-11-06 06:00:00,74,59,,33.85,761,31.773,13.5841,1.40272153406805
1724,2019-11-06 07:00:00,74,59,,34.85,761,31.773,13.5841,1.39974936989156
1725,2019-11-06 08:00:00,74,59,,36.225,761,31.773,13.5841,1.39568618618402
1726,2019-11-06 09:00:00,74,59,,38.025,761,31.773,13.5841,1.39040784803144
1727,2019-11-06 10:00:00,74,59,,40,761,31.773,13.5841,1.38466875557863
1728,2019-11-06 11:00:00,74,59,,40.8,761,31.773,13.5841,1.38235947816554
1729,2019-11-08 12:00:00,75,42,,33.325,761,31.773,13.5841,0.876474130235816
1730,2019-11-08 13:00:00,75,42,,37.1,761,31.773,13.5841,0.86852036615975
1731,2019-11-08 14:00:00,75,42,,38.6,761,31.773,13.5841,0.86540009121074
1732,2019-11-08 15:00:00,75,42,,37.925,761,31.773,13.5841,0.866801423269453
1733,2019-11-08 16:00:00,75,42,,37.825,761,31.773,13.5841,0.867009415779469
1734,2019-11-08 17:00:00,75,42,,36.2,761,31.773,13.5841,0.870403409677472
1735,2019-11-08 18:00:00,75,42,,35.125,761,31.773,13.5841,0.872663393686076
1736,2019-11-08 19:00:00,75,42,,32,761,31.773,13.5841,0.879300764283548
1737,2019-11-08 20:00:00,75,42,,30.025,761,31.773,13.5841,0.883548377922563
1738,2019-11-08 21:00:00,75,42,,28.7,761,31.773,13.5841,0.88642136711654
1739,2019-11-08 22:00:00,75,42,,28.6,761,31.773,13.5841,0.886638963760462
1740,2019-11-08 23:00:00,75,42,,28.625,761,31.773,13.5841,0.886584554464811
1741,2019-11-09 00:00:00,75,42,,28.55,761,31.773,13.5841,0.886747802629502
1742,2019-11-09 01:00:00,75,42,,28.325,761,31.773,13.5841,0.887237912400106
1743,2019-11-09 02:00:00,75,42,,29.125,761,31.773,13.5841,0.885497785743798
1744,2019-11-09 03:00:00,75,42,,29.425,761,31.773,13.5841,0.884847017286206
1745,2019-11-09 04:00:00,75,42,,28.4,761,31.773,13.5841,0.887074481559316
1746,2019-11-09 05:00:00,75,42,,27.375,761,31.773,13.5841,0.8893133262738
1747,2019-11-09 06:00:00,75,42,,29.25,761,31.773,13.5841,0.885226514591605
1748,2019-11-09 07:00:00,75,42,,29,761,31.773,13.5841,0.885769225133121
1749,2019-11-09 08:00:00,75,42,,28.525,761,31.773,13.5841,0.886802232205689
1750,2019-11-09 09:00:00,75,42,,31.5,761,31.773,13.5841,0.880372205574036
1751,2019-11-09 10:00:00,75,42,,37.9,761,31.773,13.5841,0.86685341199807
1752,2019-11-09 11:00:00,75,42,,38.1,761,31.773,13.5841,0.866437677485917
1753,2019-11-11 12:00:00,76,43,,33.65,761,31.773,13.5841,0.906815019707513
1754,2019-11-11 13:00:00,76,43,,36,761,31.773,13.5841,0.90173628759212
1755,2019-11-11 14:00:00,76,43,,34.1,761,31.773,13.5841,0.905837990019401
1756,2019-11-11 15:00:00,76,43,,34.725,761,31.773,13.5841,0.904484557862998
1757,2019-11-11 16:00:00,76,43,,37.825,761,31.773,13.5841,0.897831924683826
1758,2019-11-11 17:00:00,76,43,,37.5,761,31.773,13.5841,0.898524704630113
1759,2019-11-11 18:00:00,76,43,,35.575,761,31.773,13.5841,0.902650486708156
1760,2019-11-11 19:00:00,76,43,,33.6,761,31.773,13.5841,0.906923711189623
1761,2019-11-11 20:00:00,76,43,,32.65,761,31.773,13.5841,0.908993909104433
1762,2019-11-11 21:00:00,76,43,,32.55,761,31.773,13.5841,0.909212385586041
1763,2019-11-11 22:00:00,76,43,,31.75,761,31.773,13.5841,0.910964063118901
1764,2019-11-11 23:00:00,76,43,,30.975,761,31.773,13.5841,0.912667584311675
1765,2019-11-12 00:00:00,76,43,,30.075,761,31.773,13.5841,0.914654053103271
1766,2019-11-12 01:00:00,76,43,,29.525,761,31.773,13.5841,0.915872363386237
1767,2019-11-12 02:00:00,76,43,,29.05,761,31.773,13.5841,0.916927214591649
1768,2019-11-12 03:00:00,76,43,,28.625,761,31.773,13.5841,0.917873138099771
1769,2019-11-12 04:00:00,76,43,,28.55,761,31.773,13.5841,0.918040273125526
1770,2019-11-12 05:00:00,76,43,,28.575,761,31.773,13.5841,0.917984554529617
1771,2019-11-12 06:00:00,76,43,,28.675,761,31.773,13.5841,0.917761749343004
1772,2019-11-12 07:00:00,76,43,,29.95,761,31.773,13.5841,0.914930650738625
1773,2019-11-12 08:00:00,76,43,,31.625,761,31.773,13.5841,0.911238385262524
1774,2019-11-12 09:00:00,76,43,,33.275,761,31.773,13.5841,0.907630853833856
1775,2019-11-12 10:00:00,76,43,,34.925,761,31.773,13.5841,0.904052329242527
1776,2019-11-12 11:00:00,76,43,,37.275,761,31.773,13.5841,0.899004958401939
1777,2019-11-14 12:00:00,77,45,,41.15,761,31.773,13.5841,0.952124304328588
1778,2019-11-14 13:00:00,77,45,,43.125,761,31.773,13.5841,0.947811917243959
1779,2019-11-14 14:00:00,77,45,,43.925,761,31.773,13.5841,0.946076598675179
1780,2019-11-14 15:00:00,77,45,,44.375,761,31.773,13.5841,0.945103363913205
1781,2019-11-14 16:00:00,77,45,,43.9,761,31.773,13.5841,0.946130727989994
1782,2019-11-14 17:00:00,77,45,,42.55,761,31.773,13.5841,0.949063247676866
1783,2019-11-14 18:00:00,77,45,,40.375,761,31.773,13.5841,0.953827623169105
1784,2019-11-14 19:00:00,77,45,,38.1,761,31.773,13.5841,0.958864365749447
1785,2019-11-14 20:00:00,77,45,,36.825,761,31.773,13.5841,0.961711358601855
1786,2019-11-14 21:00:00,77,45,,35,761,31.773,13.5841,0.965817157077655
1787,2019-11-14 22:00:00,77,45,,34.475,761,31.773,13.5841,0.967005035723158
1788,2019-11-14 23:00:00,77,45,,33.95,761,31.773,13.5841,0.968195957673082
1789,2019-11-15 00:00:00,77,45,,33.925,761,31.773,13.5841,0.968252744373509
1790,2019-11-15 01:00:00,77,45,,33.35,761,31.773,13.5841,0.969560754527075
