Number,Time,Temp
1470,2019-05-24 19:48:55,24.7
1471,2019-05-24 20:03:55,24.5
1472,2019-05-24 20:18:55,24.2
1473,2019-05-24 20:33:55,24
1474,2019-05-24 20:48:55,23.5
1475,2019-05-24 21:03:55,23.5
1476,2019-05-24 21:18:55,23.5
1477,2019-05-24 21:33:55,23.1
1478,2019-05-24 21:48:55,23.2
1479,2019-05-24 22:03:55,22.9
1480,2019-05-24 22:18:55,22.7
1481,2019-05-24 22:33:55,22.7
1482,2019-05-24 22:48:55,22.6
1483,2019-05-24 23:03:55,22.6
1484,2019-05-24 23:18:55,22.5
1485,2019-05-24 23:33:55,22.3
1486,2019-05-24 23:48:55,22.2
1487,2019-05-25 00:03:55,22.1
1488,2019-05-25 00:18:55,21.9
1489,2019-05-25 00:33:55,21.7
1490,2019-05-25 00:48:55,21.7
1491,2019-05-25 01:03:55,21.5
1492,2019-05-25 01:18:55,21.1
1493,2019-05-25 01:33:55,21.2
1494,2019-05-25 01:48:55,21.3
1495,2019-05-25 02:03:55,21.4
1496,2019-05-25 02:18:55,21
1497,2019-05-25 02:33:55,21.1
1498,2019-05-25 02:48:55,21
1499,2019-05-25 03:03:55,20.9
1500,2019-05-25 03:18:55,20.8
1501,2019-05-25 03:33:55,20.5
1502,2019-05-25 03:48:55,20.4
1503,2019-05-25 04:03:55,20.3
1504,2019-05-25 04:18:55,20.3
1505,2019-05-25 04:33:55,20.3
1506,2019-05-25 04:48:55,20.4
1507,2019-05-25 05:03:55,20.3
1508,2019-05-25 05:18:55,20.1
1509,2019-05-25 05:33:55,20
1510,2019-05-25 05:48:55,19.8
1511,2019-05-25 06:03:55,19.4
1512,2019-05-25 06:18:55,19.7
1513,2019-05-25 06:33:55,19.6
1514,2019-05-25 06:48:55,19.5
1515,2019-05-25 07:03:55,19.4
1516,2019-05-25 07:18:55,19.4
1517,2019-05-25 07:33:55,19.2
1518,2019-05-25 07:48:55,19.2
1519,2019-05-25 08:03:55,19.4
1520,2019-05-25 08:18:55,20.1
1521,2019-05-25 08:33:55,20.7
1522,2019-05-25 08:48:55,21.2
1523,2019-05-25 09:03:55,21.9
1524,2019-05-25 09:18:55,22
1525,2019-05-25 09:33:55,23.6
1526,2019-05-25 09:48:55,24
1527,2019-05-25 10:03:55,24.7
1528,2019-05-25 10:18:55,24.8
1529,2019-05-25 10:33:55,25.2
1530,2019-05-25 10:48:55,25.1
1531,2019-05-25 11:03:55,24.9
1532,2019-05-25 11:18:55,25.4
1533,2019-05-25 11:33:55,25.5
1534,2019-05-25 11:48:55,25.6
1535,2019-05-25 12:03:55,24.4
1536,2019-05-25 12:18:55,20.7
1537,2019-05-25 12:33:55,20.3
1538,2019-05-25 12:48:55,19.8
1539,2019-05-25 13:03:55,20.1
1540,2019-05-25 13:18:55,20.3
1541,2019-05-25 13:33:55,19.9
1542,2019-05-25 13:48:55,20.5
1543,2019-05-25 14:03:55,20.4
1544,2019-05-25 14:18:55,20.2
1545,2019-05-25 14:33:55,19.6
1546,2019-05-25 14:48:55,19.2
1547,2019-05-25 15:03:55,18.9
1548,2019-05-25 15:18:55,18.6
1549,2019-05-25 15:33:55,18.3
1550,2019-05-25 15:48:55,18.3
1551,2019-05-25 16:03:55,18.1
1552,2019-05-25 16:18:55,17.8
1553,2019-05-25 16:33:55,17.7
1554,2019-05-25 16:48:55,17.2
